year,month,EDACaP010101,EDACaP010102,EDACaP010103,EDACaP010104,EDACaP010105,EDACaP010106,EDACaP010201,EDACaP010202,EDACaP010203,EDACaP010204,EDACaP010205,EDACaP010206,EDACaP010207,EDACaP010208,EDACaP010209,EDACaP010210,EDACaP010301,EDACaP010302,EDACaP010303,EDACaP010304,EDACaP010305,EDACaP010306,EDACaP010307,EDACaP010401,EDACaP010402,EDACaP010403,EDACaP010404,EDACaP010405,EDACaP010406,EDACaP010407,EDACaP010408,EDACaP010501,EDACaP010502,EDACaP010503,EDACaP020101,EDACaP0201011,EDACaP020102,EDACaP020103,EDACaP020104,EDACaP020105,EDACaP0201051,EDACaP020106,EDACaP020201,EDACaP020202,EDACaP020203,EDACaP020204,EDACaP020205,EDACaP020206,EDACaP020207,EDACaP0202071,EDACaP020301,EDACaP020302,EDACaP020303,EDACaP020304,EDACaP020305,EDACaP020306,EDACaP020401,EDACaP020402,EDACaP020403,EDACaP020404,EDACaP020405,EDACaP020501,EDACaP020502,EDACaP020503,EDACaP020504,EDACaP020505,EDACaP030101,EDACaP030102,EDACaP030103,EDACaP030104,EDACaP030105,EDACaP030106,EDACaP030107,EDACaP030108,EDACaP030109,EDACaP030110,EDACaP030111,EDACaP030112,EDACaP030113,EDACaP030114,EDACaP030115,EDACaP030116,EDACaP030117,EDACaP030119,EDACaP030120,EDACaP030121,EDACaP030201,EDACaP030202,EDACaP030203,EDACaP030204,EDACaP030205,EDACaP030206,EDACaP030207,EDACaP030208,EDACaP030209,EDACaP030211,EDACaP030301,EDACaP030302,EDACaP030303,EDACaP030304,EDACaP030305,EDACaP030306,EDACaP030307,EDACaP030308,EDACaP030310,EDACaP030311,EDACaP030401,EDACaP030402,EDACaP030403,EDACaP030404,EDACaP030405,EDACaP030406,EDACaP030407,EDACaP030408,EDACaP030409,EDACaP030410,EDACaP030411,EDACaP030412,EDACaP030413,EDACaP030414,EDACaP030415,EDACaP030416,EDACaP030419,EDACaP030420,EDACaP030501,EDACaP030502,EDACaP030503,EDACaP030504,EDACaP030505,EDACaP030506,EDACaP030507,EDACaP030508,EDACaP030509,EDACaP030510,EDACaP030511,EDACaP030512,EDACaP030513,EDACaP030514,EDACaP030515,EDACaP030516,EDACaP030517,EDACaP030518,EDACaP030519,EDACaP030521,EDACaP030522,EDACaP030523,EDACaP030601,EDACaP030602,EDACaP030603,EDACaP030604,EDACaP030605,EDACaP030606,EDACaP030607,EDACaP030608,EDACaP030609,EDACaP030610,EDACaP030611,EDACaP030612,EDACaP030613,EDACaP030614,EDACaP030616,EDACaP030617,EDACaP030618,EDACaP030701,EDACaP030702,EDACaP030703,EDACaP030704,EDACaP030705,EDACaP030706,EDACaP030707,EDACaP030708,EDACaP030709,EDACaP030710,EDACaP030711,EDACaP030713,EDACaP030801,EDACaP030802,EDACaP030803,EDACaP030804,EDACaP030805,EDACaP030806,EDACaP030901,EDACaP030902,EDACaP030903,EDACaP030904,EDACaP030905,EDACaP030906,EDACaP030907,EDACaP031001,EDACaP031002,EDACaP031003,EDACaP031004,EDACaP031005,EDACaP031101,EDACaP031201,EDACaP040101,EDACaP040102,EDACaP040103,EDACaP040104,EDACaP040105,EDACaP040106,EDACaP040107,EDACaP040108,EDACaP040109,EDACaP040110,EDACaP040111,EDACaP040112,EDACaP040113,EDACaP040114,EDACaP040115,EDACaP040116,EDACaP040117,EDACaP040118,EDACaP040119,EDACaP040201,EDACaP040202,EDACaP040203,EDACaP040204,EDACaP040205,EDACaP040206,EDACaP040207,EDACaP040208,EDACaP040209,EDACaP040210,EDACaP040211,EDACaP040212,EDACaP040213,EDACaP040214,EDACaP040215,EDACaP040216
2010,11,1.01,5.5,8.93,8.93,1.68,9.92,6.66,8.96,2.08,1.94,1.94,7.56,7.53,0,0,0.42,11.47,11.51,10.58,12.59,4.56,8.5,6.48,1.74,0.85,0,6.15,6.15,12.31,13.47,11.61,2.47,3.24,4.33,7.86,7.88,7.94,9.87,13.46,8.41,26.02,17.44,7.45,6.48,6.34,6.93,0,8.72,0,9.44,7.82,15.58,8.39,12.79,16.64,9.08,8.57,17.93,7.58,7.36,18.28,26.44,12.14,22.97,27.27,16.64,10.06,17.11,17.76,11.37,8.46,0.3,4.33,3.84,10.66,11.82,11.06,0.2,0.38,0.31,0.42,9.13,10.15,17.11,6.04,8.92,8.33,8.09,9.21,10.22,10.98,12.46,11.17,10.85,8.69,9,9.92,15.03,12.23,11.98,12.38,12.38,15.82,27.25,10.06,11.37,10.61,12.56,15.77,16.34,18.37,23.34,19.81,16.32,15.46,10.88,10.61,8.79,12.11,13.09,12.04,8.79,11.72,12.04,9.32,18.19,15.83,9.01,18.92,15.36,27.11,24.31,14.48,7.58,11.95,7.58,9.77,9.07,9.08,8.36,11.84,7.88,9.76,14.41,14.48,9.01,10.15,8.16,7.04,9.85,5.37,5.37,8.81,20.67,14.4,19.29,19.29,14.37,17.17,16.82,8.81,14.37,8.65,10.05,11.38,8.65,11.1,13.01,10.28,10.15,14.47,14.47,17.35,20.41,11.65,9.84,9.14,9.43,9.85,4.62,10.88,16.66,16.95,16.95,12.52,16.66,3.94,13.01,29.3,32.36,15.09,27.27,26.68,9.33,29.3,25.41,21.87,32.37,40.68,21.87,27.95,48.38,31.43,40.38,31.43,34.43,56.15,40.68,39.13,43.96,60.5,40.68,39.13,48.38,31.02,20.83,28.83,24.02,19.05,45.59,29.65,32.24,32.24,32.02,32.02,26.14,27.92,16.63,16.63,29.63
2010,12,0,0,0,0,0,3.75,0.22,3.48,2.57,0,0,0.23,0,1.31,0.47,1.84,10.14,13.72,10.93,8.58,4.42,4.42,11.93,1.86,0,3.64,6.82,6.82,11.68,10.75,9.12,0,0,0,0,3.71,0,1.08,0.5,0,9.66,9.77,9.24,11.93,6.86,8.89,0,23.4,0,0,0,0,3.16,0,2.41,0.45,8.62,10.75,9.14,9.94,14.18,8.92,2.15,8.04,8.74,2.41,2.18,15.7,11.65,3.36,0,0,0,0,2.99,0.46,1.79,0,0,0,0,1.26,0.61,15.7,0,0.68,9.37,2.42,6.96,13.26,13.18,11.03,10.59,10.42,5.43,9.14,9.71,11.1,11.63,9.94,14.24,14.24,18.21,14.98,10.56,11.85,12.41,16.55,18.48,16.79,22.17,15.63,17.1,15.68,20.19,14.99,12.41,9.71,8.45,8.15,7.63,9.71,13.54,7.63,7.02,2.5,5.72,5.35,11.01,11.58,10.99,9.57,9.77,6.08,5.38,6.08,3.62,1.31,0.45,0.66,0.2,0,1.59,8.08,9.77,5.35,14.06,16.94,15.54,13.11,13.62,13.62,18.14,6.3,13.93,9.29,9.29,12.12,8.45,9.32,18.14,12.12,8.96,1.79,4.39,8.96,4.96,14.91,11.75,14.06,11.6,11.6,13.69,10,5.84,6.96,7.25,8.43,8.66,1.96,6.28,8.34,18.36,18.36,7.3,8.34,0.18,14.91,13.78,11.52,6.12,8.74,10.09,2.22,13.78,1.78,0,1.45,0.48,0,0.93,1.03,0.13,0,0.13,0.2,6.73,0.48,5.56,7.31,2.12,0.48,5.56,1.03,0.26,4.62,8.5,2.47,9.38,11.47,8.35,9.04,9.04,9.33,9.33,17.3,6.86,18.28,18.28,8.88
2011,1,0.85,0.23,0.66,0.66,1.82,8.02,6.58,9.58,6.15,0.48,0.48,0.44,2.72,1.88,0.22,4.35,11.03,21.54,9.14,10.55,4.2,0.65,13.49,5.95,2.02,7.4,8.17,8.17,19.06,21.61,8.68,0,0,0,6.97,14.45,6.08,5.52,7.59,10.29,26.27,13.8,18.26,13.49,14.12,19.5,0,23.34,0,7.4,2.91,0,5.99,4.14,9.52,5.14,25.14,18.54,26.37,27.72,26.04,20.48,7.49,15.79,13.26,9.52,4.06,10.91,5.34,3.25,0.84,0.12,0,0.05,0.79,0.34,0.32,0.07,0.23,0.01,0,1.8,1.74,10.91,0,0.2,5.59,2.41,5.53,8.79,15.36,12.95,16.78,12.78,6.51,10.17,12.14,19.65,14.32,12.83,10.26,10.26,20.18,27.84,14.89,12.25,14.39,16.25,22.11,17.21,26.98,38.75,30.88,18.5,20.55,14.64,14.39,13.02,13.52,13.67,13.61,13.02,14.48,13.61,10.47,10.17,10.07,9.37,14.44,16.47,17.84,11.69,11.61,7.63,8.94,7.63,5.6,0,5.14,0,0,0,6.06,12.86,11.61,9.37,16.11,15.24,15.29,14.89,14.77,14.77,18.83,4.42,14.6,9.67,9.67,9.27,3.96,9.28,18.83,9.27,12.7,5.4,6.27,12.7,8.38,20.67,14.93,16.11,11.74,11.74,8.89,2.04,2.22,11.5,11.87,10.52,11.6,5.42,5.96,11.85,27.21,27.21,10.7,11.85,0,20.67,21.75,25.37,8.19,13.26,19.32,3.34,21.75,0.75,1.26,6.78,3.97,1.26,1.27,5.83,0.95,5.42,0.95,2.85,7.2,3.97,9.63,7.62,0,3.97,9.63,5.83,2.83,4.27,8.49,2.53,19.03,16.47,11.88,15.96,15.96,12.59,12.59,13.51,10.78,15.63,15.63,16.9
2011,2,0,0,0,0,0,0.68,0,0,0,0,0,0,0,0.2,0,2.08,0.2,0,0,0,0,0,1.03,5.5,0,1.75,9.92,9.92,12.02,11.3,9.32,0,0,0,0,0,0,0,7.75,0,6.52,0,7.39,1.03,4.63,8.18,0,6,0,5.17,4.93,12.8,5.04,0.2,0,6.79,0,8.85,6.94,6.95,10.07,4.4,0,1.85,7.38,0,0.88,11.5,8.8,0,0,0,0,0,0.2,0.48,1.24,0,0,0,2.32,0,0.42,11.5,0,5.64,5.74,0,0.66,5.4,8.64,9.2,9.36,8.3,3.48,6.52,8.19,10.99,8.49,8.04,7.86,7.86,9.42,11.56,7.4,9.44,9.83,10.21,10.31,9.5,11.98,10.5,10.84,11.14,10.75,10.41,9.83,7.71,8.46,10.46,9.27,7.71,8.58,9.27,8.77,9.83,13.35,10.73,10.71,9.9,10.25,8.21,9.46,7.58,8,7.58,7.86,7.98,6.79,8.97,9.47,7.94,6.89,9.82,9.46,10.73,10.59,10.64,9.94,8.48,8.93,8.93,11.67,5.81,7.8,6.42,6.42,6.27,1.91,7.38,11.67,6.27,8.54,2.04,8.19,8.54,4.34,14.51,9.98,10.59,8.34,8.34,9.53,4.22,6.48,4.9,8.67,7.64,8.13,4.44,2.04,8.71,17.25,17.25,8.41,8.71,0,14.51,12.95,11.59,0,7.38,9.61,2.14,12.95,0,0.21,0,0,0.21,0.21,1.4,0,0,0,0,6.99,0,7.68,7.65,0.69,0,7.68,1.4,2.32,5.57,7.64,3.19,7.95,6.82,6.78,8.16,8.16,4.19,4.19,7.41,2.34,10.17,10.17,8.58
2011,3,8.66,11.49,10.69,10.69,4.06,23.31,18.87,26.78,19.34,15.15,15.15,12.49,12.88,21.86,18.82,21.85,27.93,50.57,39.35,27.23,22.3,29.7,29.82,19.12,18.57,24.97,34.99,34.99,38.54,37.49,43.54,1.39,7.92,5.76,7.23,12.74,8.91,9.86,11.48,10.41,28.58,28.86,14.38,29.82,20.69,16.54,0,28.89,0,12.32,24.5,47.6,8.5,33.23,26.39,51.59,15.33,23.97,19.15,22.41,29.21,38.51,38.98,42.35,45.18,26.39,16.32,55.26,47.74,16.94,5.38,0,5.76,8.01,13.23,14.91,8.09,0.92,0,0,0.72,11.33,16.91,55.26,8.46,7,39.88,8.35,22.66,55.15,68.3,52.59,49.34,39.47,25.64,37.26,55.39,40.41,68.24,56.45,78.03,78.03,84.06,47.2,82.94,62.24,64.35,81.3,67.14,70.78,62.06,47.74,61.64,47.4,54.94,73.14,64.35,46.77,51.74,48.73,43.38,46.77,51,43.38,35.62,37.51,45.88,50.15,77.24,55.01,62.17,78.84,73.84,54.38,62.5,54.38,41.27,44.82,51.59,42.02,49.07,35.29,58.06,52.91,73.84,50.15,65.49,60.02,54.01,48.88,55.13,55.13,73.33,33.05,50.29,42.69,42.69,55.17,37.07,48.09,73.33,55.17,45.1,14.57,13.74,45.1,23.22,61.71,51.14,65.49,44.62,44.62,37.42,26.39,26.43,37.55,32.37,49.55,63.55,23.63,44.8,40.69,58.25,58.25,32.69,40.69,0,61.71,55.31,58.23,42.54,45.18,50.07,15.11,55.31,23.92,27.5,22.75,25.22,27.5,33.88,24.79,26.19,27.71,26.19,24.28,25.43,25.22,34.91,38.11,32.07,25.22,34.91,24.79,34.32,40.47,53.28,40.57,49.25,50.85,44.5,46.35,46.35,41.96,41.96,60.17,35.42,76.34,76.34,46.85
2011,4,11.55,16.54,15.73,15.73,12.34,20.88,32.52,35.11,29.12,26.17,26.17,26.7,21.94,12.15,18.37,7.81,51.07,54.55,48.24,52.72,29.19,31.8,32.25,19.16,21.19,23.24,27.75,27.75,46.47,47.65,38.75,1.51,12.54,10.15,0,12.65,5.11,0.3,13.96,6.11,18.33,25.68,16.32,32.25,31.25,22.51,0,30.65,0,11.47,26.75,26.65,24.15,31.56,21.4,46.4,22.94,27.24,12.74,21.58,51.32,26.21,44.31,28.93,60.45,21.4,17.84,29.83,29.79,19.34,12.16,6.79,10.15,15.63,16.84,13.54,16.27,9.45,1.21,2.2,10.63,11.57,20.65,29.83,10.63,16.77,30.02,10.17,22.13,41.91,52.43,45.66,58.59,56.14,23.24,37.17,47.27,61.16,65.33,48.67,62.46,62.46,85.52,56.32,56.43,46.61,54.52,56.59,61.46,78.13,70.27,60.22,65.95,69,65.59,74.13,54.52,54.33,67.62,57.73,53.02,54.33,65.27,53.02,44.97,39.88,46.38,45.07,69.79,70.01,77.56,74.46,67.86,64.31,61.78,64.31,46.29,46.33,46.4,47.23,35.87,38.7,44.28,59.71,67.86,45.07,56.82,68.17,61.69,57.85,57.89,57.89,93.04,30.62,59.23,39.4,39.4,47.85,33.46,43.86,93.04,47.85,42.44,19.49,11.47,42.44,31.95,45.92,42.92,56.82,40.12,40.12,31.24,17.58,25.22,22.21,30.64,42.37,40.61,16.94,18.54,37.48,48.19,48.19,25.12,37.48,14.15,45.92,70.55,44.61,47.39,60.45,55.6,20.35,70.55,42.23,42.8,43.71,48.35,42.8,51.12,64.76,52.1,40.67,52.1,48.35,85.47,48.35,50.73,63.38,40.65,48.35,50.73,64.76,28.42,18.35,24.16,26.12,75.09,50.53,36.31,51.85,51.85,48,48,67.46,31.94,80.53,80.53,69.77
2011,5,63.27,67.72,79.65,79.65,71.54,85.12,66.34,79.96,117.15,60.83,60.83,71.64,101.29,127.59,120.41,111.34,79.58,80.44,79.43,84.45,90.26,75.05,76.56,47.61,51.26,33.63,43.43,43.43,132.62,74.5,72.42,53.13,90.85,136.72,20.98,19.28,26.23,16.98,9.7,29.47,71.94,65.77,28.61,76.56,53.49,35.66,0,37.74,0,55.81,32.98,69.14,53.09,44.22,69.92,68.23,43.49,82.58,38.13,63.23,88.2,43.96,46.82,46.7,88.23,69.92,96.09,144,121.65,121.1,118.69,75.95,136.72,99.25,115.53,94.8,88.19,123.33,78.88,81.7,136.6,86.19,71.5,144,122.81,112.65,112.33,80.42,132.11,144.62,108.01,80.4,88.13,114.14,147.91,123.87,85.93,98.74,81.66,70.7,72.08,72.08,107.77,94.88,67.41,81.28,84.07,78.99,80.82,98.8,87.41,90.53,89.52,83.4,91.5,82.49,84.07,81.45,75.13,73.56,52.41,81.45,88.79,52.41,78.02,74.43,69.5,73.63,100.18,87.99,100.1,103.8,84.97,64.02,72.84,64.02,78.2,68.77,68.23,59.82,61.86,54.8,71.87,84.81,84.97,73.63,166.19,138.2,122.34,103.74,131.91,131.91,171.72,161.9,187.92,163.91,163.91,171.26,204.72,115.48,171.72,171.26,124.83,154.92,102.89,124.83,157.85,210.23,173.23,166.19,165.99,165.99,162.8,158.89,149.61,76.67,79.53,89.35,76.29,69.69,85.22,186.73,236.84,236.84,218.63,186.73,128.85,210.23,91.79,87.56,53.56,88.23,84.6,140.84,91.79,141.79,114.39,169.73,160.59,114.39,133.7,183.4,132.84,175.47,132.84,168.6,199.85,160.59,181.2,194.26,169.32,160.59,181.2,183.4,222.23,188.02,239.29,195.98,206.64,268.15,216.73,216.71,216.71,239.22,239.22,238.37,230.99,249.6,249.6,203.62
2011,6,110.44,87.72,73.92,73.92,126.35,123.24,40.29,30.7,52.15,56.09,56.09,64.87,89.46,83.77,60.34,66.3,20.05,13.09,14.52,24.76,30.79,17.38,4.04,44.92,21.51,14.68,21.85,21.85,4.87,2.81,21.45,93.46,156.98,184.57,0,0,0,0.2,0,0,0,0,0,4.04,1.95,0,0,1.15,0,2.23,13.16,31.07,4.51,15.81,4.47,31.81,0,0.21,0,0,1.07,0,12.82,0.94,10.69,4.47,127.76,115.61,94.46,112.96,134.31,149.19,184.57,139.56,99.22,146.06,168.27,147.76,159.47,153.16,196.68,111,76.22,115.61,177.04,189.72,99.79,127.42,160.43,118.1,72.12,50.73,79.66,101.08,158.42,117.07,54.79,7.92,21.91,50.25,27.51,27.51,23.66,5.19,36.59,36.87,54.18,31.84,14.67,19.19,11.43,9.4,11.21,14.34,12.55,35.34,54.18,77.01,58.54,29.51,19.07,77.01,88.17,19.07,49.3,69.85,88.81,73.91,27.43,19.64,18.34,26.98,33.34,25.45,43.06,25.45,96.43,70,31.81,98.82,62.51,93.6,57.13,37.62,33.34,73.91,141.43,121.29,105.7,89.81,116.08,116.08,149.26,128.39,142.17,154.78,154.78,169.78,151.65,108.29,149.26,169.78,119.02,211.41,191.21,119.02,190.6,171.43,146.33,141.43,130.68,130.68,146.46,141.36,202.23,57.14,30.21,49.98,28.74,52.17,64.83,192.61,193.41,193.41,205.93,192.61,195.9,171.43,11.93,3.16,13.82,10.69,6.65,170.12,11.93,319.33,346.84,398.32,394.98,346.84,383.6,355.43,357.9,289.41,357.9,325.96,331.55,394.98,367.84,377.85,267.89,394.98,367.84,355.43,281.83,247.89,255.64,299.4,238.11,373.57,257.35,252.9,252.9,409.99,409.99,372.95,304.61,336.79,336.79,248.11
2011,7,246.21,279.65,279.23,279.23,304.05,317.25,214.42,188.32,220.43,224.2,224.2,253.99,261.19,263.39,269.18,252.65,164.4,140.97,155.87,172.51,201.78,188.13,123.63,235.23,235.42,205.59,204.42,204.42,168.02,150.3,206.27,154.89,300.83,336.84,15.61,29.1,11.17,16.19,17.74,19.72,59.59,62.27,65.36,123.63,157.7,113.73,0,44.41,0,10.86,72.35,92.44,66.99,98.03,89.62,167.9,58.32,80.85,60.13,87.14,108.25,59.7,125.72,62.07,98.3,89.62,348.77,331.1,350.7,334.1,300.26,213.03,336.84,292.78,299.22,342.91,294.9,266.23,201.69,208.33,298.21,336.18,279.78,331.1,301.91,283.73,345.82,377.04,433.9,420.35,311.45,236.85,291.06,326.33,372.43,324.94,228.51,143.37,181.94,206.04,202.3,202.3,191.14,129.32,212.3,204.19,256.19,255.46,193.85,192,190.36,161.62,173.28,234.2,228.41,274.46,256.19,219.85,213.22,180.7,221.68,219.85,265.88,221.68,234.76,231.16,261.45,276.66,193.35,225.76,132.6,151.2,234.75,185.16,260.81,185.16,272.46,220.25,167.9,237.17,175.36,199.36,272.38,217.39,234.75,276.66,357.76,354,320.93,273.53,279.56,279.56,351.99,246.68,288.43,254.7,254.7,267.56,248.14,230.11,351.99,267.56,321.7,343.36,335.65,321.7,344.67,331.96,328.37,357.76,309.05,309.05,271.21,214.09,335.89,236.88,211.67,262.1,215.89,231.16,252.72,332.76,316.58,316.58,320.44,332.76,283.24,331.96,154.4,110.48,132.33,98.3,99.13,374.53,154.4,243.2,256.8,281.05,276.63,256.8,260.2,247.99,241.57,211.48,241.57,233.29,238.62,276.63,279.97,283.15,183.35,276.63,279.97,247.99,220.1,238.12,265.5,227.92,325.9,315.84,284.31,283.59,283.59,294.62,294.62,283,268.61,295.7,295.7,302.54
2011,8,209.25,228.71,273.22,273.22,288.56,317.27,191.68,161.13,204.2,221.46,221.46,250.98,261.71,277.42,265.41,263.66,134.15,121.1,134.55,161.65,181.69,164.31,101.73,237.4,211.69,211.96,238.07,238.07,220.64,188.1,258.83,172.03,310.14,366.57,74.92,84.99,58.22,76.28,76.69,96.33,185.21,180.04,133.76,101.73,160.99,173.86,0,61.17,0,51.81,143.49,156.93,134.05,173.68,171.38,251.82,133.63,148.46,144.52,161.43,156.94,174.09,196.41,172.87,199.63,171.38,297.16,294.85,280.29,278.91,271.14,248.98,366.57,287.53,266.38,302.53,265.32,256.2,246.45,279.16,344.85,298.95,251.55,294.85,316.05,315.61,307.83,325.24,370.65,365.91,275.16,222.88,262.83,287.62,361.57,292.38,238.95,186.66,224.88,227.75,271.55,271.55,256.42,211.59,244.49,224.75,238.56,293.06,274.79,282.98,279.87,252.59,285.64,332.65,318.53,308.86,238.56,240.29,248.13,291.21,312.06,240.29,249.14,312.06,303.02,313.03,333.03,319.18,337.86,328.46,243.6,273.26,353.78,273.55,342.04,273.55,316.99,298.54,251.82,324.13,268.22,322.11,345.62,311.78,353.78,319.18,329.67,311.16,279.57,255.15,276.44,276.44,341.09,228.32,312.2,270.51,270.51,285.04,247.12,221.59,341.09,285.04,284.38,355.8,340.06,284.38,324.88,341.47,314.29,329.67,255.16,255.16,244.59,214.58,339.28,218.82,261.42,256.68,246.72,226,219.23,381.51,378.19,378.19,415.3,381.51,354.04,341.47,275.36,212.18,207.47,199.63,213.06,356.64,275.36,305.77,337.58,310.28,300.59,337.58,289.09,258.04,272.48,252.44,272.48,266.32,264.58,300.59,288.54,289.82,214.29,300.59,288.54,258.04,220.95,276.27,262.77,298.42,335.55,379.65,297.73,323.03,323.03,335.16,335.16,348.91,286.33,339.52,339.52,330.44
2011,9,149.64,117.2,117.31,117.31,180.31,169.74,61.36,30.99,56.04,100.13,100.13,106.14,138.75,84.58,54.27,55.26,16.07,16.8,23.28,21.41,35.09,33.77,17.07,45.53,31.29,32.38,53.11,53.11,41.94,26.63,51.64,123.16,166.67,193.42,3.14,9.95,22.05,15.9,8.91,7.83,17.22,17.55,5.09,17.07,13.99,8.62,0,3.03,0,31.13,42.25,64.26,30.51,45.24,31.08,68.34,16.99,25.38,14.26,12.49,19.01,21.55,55.08,24.75,41.72,31.08,140.45,144.03,110.47,119.25,115.44,158.46,193.42,123.37,89.93,78.81,74.96,145.85,154.91,195.54,153.4,69.39,53.5,144.03,178.71,131.03,94.43,112.86,171.08,136.15,84.39,58.39,111.22,159.47,215.86,194.6,55.89,32.51,46.34,41.05,48.16,48.16,62.33,36.65,47.59,41.14,59.9,62.08,52.5,52.7,65.8,49.42,48.74,72.49,74.67,69.07,59.9,85.65,73.71,82.73,62.91,85.65,87.29,62.91,95.75,115.39,133.86,135.2,102.98,84.99,67.84,93.26,122.08,83.08,121.69,83.08,90.95,84.19,68.34,109,84.02,120.93,101.84,96.96,122.08,135.2,190.01,184.75,146.79,104.25,131.99,131.99,171.47,153.67,196.9,175.49,175.49,185.21,152.16,127.72,171.47,185.21,183.82,190.29,167.27,183.82,184.42,215.18,184.08,190.01,167.69,167.69,166.89,174.57,211.74,38.28,36.79,44.49,39.18,39.34,53.02,265.59,259.42,259.42,324.63,265.59,201.27,215.18,52.28,34.4,59.28,41.72,37.56,184.82,52.28,290.12,322.61,318.21,300.76,322.61,333.2,282.32,314.32,241.76,314.32,285.56,258.62,300.76,286.09,278.79,215.77,300.76,286.09,282.32,284.68,300.95,341.22,289.68,187.58,267.35,229.43,187.48,187.48,279.81,279.81,276.14,269.35,272.84,272.84,188.81
2011,10,20.59,21.09,12.61,12.61,26.16,24.94,10.1,7.46,2.8,13.92,13.92,7.71,10.67,5.26,0,2.35,4.24,8.52,8.77,8.69,3.84,9.95,9.05,0,0.66,0.21,6.27,6.27,8.53,8.2,11.01,32.1,21.7,48.6,0.04,0,0.99,2.38,0.71,0.49,1.34,1.21,0.87,9.05,5.29,2.18,0,1.18,0,3.77,0.82,0,2.28,0,3.56,2.98,0.11,2.2,0,0.05,6.57,1.26,1.91,1.51,8.28,3.56,28.37,30.71,36.37,33.45,31.85,58.33,48.6,45.86,25.59,26.19,30.2,71.46,68.76,64.02,65.17,18.07,12.72,30.71,57.91,51.91,21.13,24.54,38.47,23.57,15.7,12.15,16.12,22.38,45.95,29.78,10.1,11.39,14.09,8.89,11.46,11.46,16.93,8.58,11.63,7.28,9.15,12.09,11.05,12.43,15.4,12.92,14.07,12.77,17.78,14.54,9.15,9.11,8.21,10.55,9.56,9.11,12,9.56,4.76,2.42,0.9,4.24,14.02,12.43,11.07,14.12,12.22,7,9.92,7,1.41,0.95,2.98,2.39,2.02,2.5,8.07,8.74,12.22,4.24,44.23,31.96,24.18,16.95,21.67,21.67,28.9,14.47,23.65,13.36,13.36,13.12,8.67,9.35,28.9,13.12,49.94,64.94,59.66,49.94,66.05,65.94,55.07,44.23,39.22,39.22,40.98,27.71,66.35,9.45,7.3,11.13,8.74,0.63,15.25,78.76,78.56,78.56,107.75,78.76,88.58,65.94,10.45,7.84,6.19,8.28,7.79,50.75,10.45,106.29,83.59,60.07,63.87,83.59,74.95,78.7,85.07,90.03,85.07,88.98,87.02,63.87,64.15,66.74,104.01,63.87,64.15,78.7,58.32,81.91,54.32,75.23,19.72,58.24,40.1,32.97,32.97,72.92,72.92,50.21,50.04,23.67,23.67,28.13
2011,11,10,12.06,10.11,10.11,6.94,11.28,7.36,8.42,12.08,4.99,4.99,7.91,8.51,6.94,10.27,10.96,14.69,17.07,19.97,21.17,14.59,19.04,20.04,16.74,12.72,15.14,31.06,31.06,56.76,46.66,52.47,4.02,2.41,16.58,14.44,30.13,18.58,20.61,22.46,14.22,32.59,28.12,27.21,20.04,19.86,27.61,0,21.65,0,17.57,7.28,9.94,19.29,6.65,19.24,6.45,34.92,46.91,32.21,35.15,69.86,32.68,8.27,25.17,26.16,19.24,15.99,23.55,35.08,28.43,23.95,0,16.58,24.38,30.08,21.97,20.03,17.1,4.69,3.87,13.9,23.99,21.74,23.55,19.27,14.12,45.6,28.5,40.8,57.5,58.2,51.81,51.31,58.31,38.25,60.43,48.58,53.4,48.34,46.25,35.07,35.07,50.65,53.78,51.52,41.77,35.53,20.82,30.39,43.57,42.63,50.38,30.09,20.15,19.97,20.82,35.53,39.92,34.6,26.57,15.95,39.92,48.85,15.95,26.85,32.23,22.65,18.82,20.12,19.86,30.14,24.07,14.44,7.61,11.06,7.61,7.83,4.59,6.45,1.81,8.45,7.04,8.36,20.48,14.44,18.82,74.54,67.68,58.09,50.02,44.45,44.45,59.49,36.2,68.2,51.32,51.32,51.43,58.09,51.44,59.49,51.43,64.67,15.7,17.94,64.67,24.14,51.08,64.47,74.54,75.47,75.47,52.38,46.85,19.3,28.31,41.23,48.8,51.93,18.72,26.31,30.27,32.54,32.54,22.71,30.27,12.1,51.08,27.47,36.33,17.44,26.16,26.74,22.62,27.47,8.84,8.9,19.65,12.13,8.9,8.75,11.86,9.01,10.56,9.01,11.2,19.85,12.13,26.55,17.25,17.98,12.13,26.55,11.86,32.72,38.14,54.74,28.98,57.67,72.74,72.35,79.33,79.33,41.34,41.34,53.98,54.03,69.57,69.57,74.77
